date_info,name,title,content,rating
Reviewed in India on 7 March 2020,Linganathan Dass,Gd prdouct,Gd quality Valve for money,4.0 out of 5 stars
Reviewed in India on 18 January 2017,Ashish,Good product,Good product but not better than Dell s2216h. I bought this monitor for 7600 from lamington road. It's brightness level cannot be adjusted to very low as Dell 21.5.,4.0 out of 5 stars
Reviewed in India on 17 June 2020,Tapobrata Maity,Nice Lg,Best Ips,5.0 out of 5 stars
Reviewed in India on 17 June 2020,Ram,Fgbkors you too can y,Gyjkkgdd,5.0 out of 5 stars
Reviewed in India on 9 June 2018,Shane steve,At this price u r getting a masterpiece,It's the best no matter what best in view model. It's just awesome,5.0 out of 5 stars
Reviewed in India on 21 August 2017,Amazon Customer,Got it for Rs 8900 on Paaytm.,Good.,5.0 out of 5 stars
Reviewed in India on 17 February 2018,Sanjay Kumar,The Budget Best.,Best matte display Monitor,5.0 out of 5 stars
Reviewed in India on 6 August 2020,Tharun,Good,Good product,4.0 out of 5 stars
Reviewed in India on 12 September 2019,Abhishek,Gooooddd product at this price range,At this price range the experience is fabulous,5.0 out of 5 stars
Reviewed in India on 13 August 2019,yugander ,Absolute Value For Money,Best monitor in and around 9000 INR,4.0 out of 5 stars
Reviewed in India on 23 October 2017,Amazon Customer,Five Stars,best monitor for gaming and stuff.. borderless monitor which gives amazing picture clarity,5.0 out of 5 stars
Reviewed in India on 7 February 2020,Sid,nice purchase,good stuff,5.0 out of 5 stars
Reviewed in India on 19 November 2019,Sumit D.,Thumbs up.,Nice budget monitor.,4.0 out of 5 stars
Reviewed in India on 26 November 2019,SANTOSH KUMAR,Amazing pictures quality,Write about related product,5.0 out of 5 stars
Reviewed in India on 18 June 2019,Ravi Khadka,Price,I want to buy this monitor.. but out of my range,5.0 out of 5 stars
Reviewed in India on 4 December 2019,jaysukh,I am software developer and its very good for development,great product.,5.0 out of 5 stars
Reviewed in India on 5 September 2019,SUMIT KUMAR MISHRA,BEST,BEST MONITOR IN THIS PRICE RANGE,5.0 out of 5 stars
Reviewed in India on 20 January 2020,dev n.,4k,4k video play?,2.0 out of 5 stars
Reviewed in India on 26 October 2019,ANULEKHA JANA,Monitor is very nice,Nice pic and quality,5.0 out of 5 stars
Reviewed in India on 11 October 2016,Pradeep,Don't buy this monitor.,No.,1.0 out of 5 stars
Reviewed in India on 6 October 2019,Javed akhter,Worth less,Price is too high,2.0 out of 5 stars
Reviewed in India on 7 October 2019,mandeep singh,Superb,Excellent,5.0 out of 5 stars
Reviewed in India on 11 July 2019,Aishwarya V,Good Product,Nice Product,5.0 out of 5 stars
Reviewed in India on 9 December 2017,Nirmal Dayaramani,Best Monitor out there!,Best Monitor out there!,5.0 out of 5 stars
Reviewed in India on 5 July 2019,priyalparikh,Nice product,Good product,5.0 out of 5 stars
Reviewed in India on 4 September 2019,Pramod Kumar,Must,Best,4.0 out of 5 stars
Reviewed in India on 25 September 2016,Chandrakant K,It's definitely a kill for productivity and gaming rig!,"I build my PC along with this monitor, so this monitor supports AMD free sync technology which most users would find a glitch as I too use Nvidia GPU anyhow I still tested that on and find the picture quality turned out to be cinematic and just glorious, wish I had a AMD card lying. Though it's fast, it has HDMI its on screen control gives you custom veiwing tastes so it wouldn't be a problem.. This is a must buy monitor if you are on a tight budget.. *LG didn't sponsored me so yeah...*",4.0 out of 5 stars
Reviewed in India on 19 June 2017,Kartik Sharma,FALSE MARKETING BY LG !,"The display is great BUT THE BEZELS ARE NOT AS THIN AS SHOWN IN THE IMAGE !!! They made the physical bezels thin but inside the screen there is a thin black border going all around the screen reducing the effective display area to 21.5"" ! THIS ISN'T EVEN 22"" but 21.5"" display monitor ! FALSE MARKETING BY LG !",1.0 out of 5 stars
Reviewed in India on 14 February 2018,Amazon Customer,One Star,lcd or led,1.0 out of 5 stars
Reviewed in India on 25 October 2016,Ranjith Coapullai,"All Fart, No Poop. Buy the Dell S2216H instead","I do not like this Monitor.. Yes, its sleek and sexy and looks just amazing - Agreed.. The story ends here.. I'll just list out the Cons I noticed. 1. The monitor shakes a lot because the stand cannot take the weight.. 2. The color gamut of this monitor is only 72% whereas the Dell S2216H is more than 80% and trust me, it make a lot of difference.. 3. The pictures show 2 HDMI ports on the rear whereas the one I received has only 1. 4. It only has a Headphone Out port. The Dell has both Out and In. so if you think you can connect an HDMI from your Laptop to this monitor and a Headphone from the monitor. It wont work.. 5. The brightness on the highest setting 100% brightness and 100% contrast is not bright enough. The colors look washed out and unimpressive. I compared this with the Dell S2216H and I can see the difference. No match to the Dell.. 6. Called Amazon for a return and was denied. Well thats my fault because I did not check their return/refund policy before hand.. All in all, a thorough let down.",2.0 out of 5 stars
Reviewed in India on 21 January 2017,Athul,22 inches of Awesome!!! It's ideal for gamers and editors alike!!Here is why 👇,"I bought this beauty from a store nearby for 9200rs just two days back and i must say its beautiful!!! Since I'm a gamer and my next rig is gonna be AMD based(Ryzen & vega),having freesync is a big deal for me.I consider myself a hardcore gamer and i also do photo and video editing and this monitor suits my needs perfectly.As you all know having LED IPS pannel is a must having for editors.The 75hz refresh rate is also another plus.Don't worry about input lag because belive me i notice no input lag at all. Always go with freesync as both it and gsync are the same thing except gsync monitors are very over priced.So if you are a gamer,you will get free sync and lighting fast response times & a high refresh rate.Also if you are a professional photo editor,the led ips pannel with deep blacks and super sharp image quality will surely help in making some jaw dropping images and video. In online games like battlefield 1,speed and responsiveness is what you need.So stop wasting time time and buy this beast as it's the only one with all these features(especially free sync) even under the 15k range.Plus no need to say about watching movies on this thing,it's just insane :D. Tested the following. Blur Ultra Settings. Photoshop CC 2017 64bit. How to train your Dragon 1080p",5.0 out of 5 stars
Reviewed in India on 22 January 2017,Nitesh Yadav,Three Stars,Not compatible with Airtel hd set top box hdmi.,3.0 out of 5 stars
Reviewed in India on 4 September 2017,aditya,to/2xIFUAu BUY THIS PRODUCT FROM HERE AT GOOD PRICE.,http://amzn.to/2xIFUAu BUY THIS PRODUCT FROM HERE AT GOOD PRICE.,5.0 out of 5 stars
Reviewed in India on 8 September 2017,VG,Very Disappointed!,The Picture quality is great but the PIP function works only with single input device. It dosent works with 2 Inputs at one go i.e. You cant see movie on PIP while working on Computer???. Highly disappointed with the Specifications mentioned here as well as on LG website. Its misrepresentation by the company.,2.0 out of 5 stars
Reviewed in India on 27 August 2018,shubham,Mstt ha,I like it,5.0 out of 5 stars
Reviewed in India on 11 November 2017,Kiran,I was previously a dell monitor user and I find the quality of Dell display far better than this one,I brought this monitor from a local store and honestly I was not impressed by the picture quality.I was previously a dell monitor user and I find the quality of Dell display far better than this one.Only downside with dell monitor is that the screen is a little bit reflective but when you are gaming in your room who cares.,2.0 out of 5 stars
Reviewed in India on 4 March 2017,Rizwan,it has awesome contrast ration 2,Hie i have purchase this moniter from local store and you cant believe that i got this same moniter lg 22mp68vq only 8900 price which is less than amzon and also less than lg india site i have very confuse in buying samsung moniter and lg moniter after lots of confusion i finally decide to buy lg. now lets talk about the moiter. pros. 1. it has awesome contrast ration. 2. the moniter look is awesome. 3. you get the hdmi cable with the box. 4. the clarity of moniter is great only if you connect with hdmi cable. 5.its brightness is also godd with diffrent types of mods like custom reading cinema and game mode. 6. it has wallmount or vesa mount option which samsung dosent give. 7.it has lots of advantages and good features. 8. its showing true colour not like in tv we get more vivid color on samsung tv but not this moniter segment. cons. 1.it stand cannot move more on front side. 2. i didnt found any typre of cons after using this moniter 1 week,5.0 out of 5 stars
